property_type,room_type,accommodates,bedrooms,price,number_of_reviews,review_scores_rating,calculated_host_listings_count,availability_30,minimum_nights,latitude,longitude,district
20,2,2,2.0811539071168172,100.0,6,5.0,1,1,32,41.91154,-87.63814,66
11,0,2,1.0,117.0,1,4.0,645,23,32,41.8952397,-87.6551692,91
46,3,1,2.0811539071168172,39.0,1,5.0,22,29,32,41.76048,-87.57882,79
11,0,5,2.0,180.0,7,4.86,2,1,32,41.92206,-87.73151,39
7,0,4,2.0,225.0,13,5.0,1,0,3,41.920616362348206,-87.68441088465575,14
20,2,1,2.0811539071168172,155.0,0,4.739273018648019,2,30,32,41.93964,-87.67721,60
46,3,6,2.0811539071168172,39.0,2,4.5,22,29,3,41.76053,-87.57887,79
11,0,4,2.0,128.0,0,4.739273018648019,645,29,32,41.937821,-87.6508314,45
11,0,2,1.0,136.0,0,4.739273018648019,645,0,32,41.8670646,-87.6231114,58
11,0,4,2.0,147.0,0,4.739273018648019,645,0,32,41.937821,-87.6508314,45
13,0,4,3.0,755.0,15,4.93,4,27,2,41.89753515916479,-87.65694978465575,91
11,0,6,2.0,85.0,47,4.51,5,5,2,41.91125,-87.70664,40
36,2,2,1.0,256.0,23,4.91,17,19,1,41.88366,-87.62815,51
46,3,1,2.0811539071168172,39.0,1,5.0,22,0,32,41.76062,-87.58025,79
11,0,2,2.0811539071168172,199.0,0,4.739273018648019,1,29,1,41.80856866010084,-87.64479610360073,59
12,0,4,1.0,143.0,3,4.67,19,0,32,41.88584,-87.62102,51
3,0,14,4.0,371.0,13,4.62,2,14,2,41.877,-87.68389,82
3,0,5,2.0,253.0,0,4.739273018648019,2,30,32,41.87589,-87.68977,82
11,0,7,4.0,181.0,17,4.94,1,18,1,41.9533126,-87.7060424,42
5,0,4,2.0,160.0,22,4.68,1,13,2,41.83383,-87.62166,21
11,0,6,3.0,121.0,41,4.95,6,8,2,41.94436,-87.73455,42
11,0,2,1.0,170.0,32,4.91,4,22,3,41.907315,-87.6702686,92
25,2,4,2.0811539071168172,68.0,19,4.37,34,20,1,41.87811,-87.69635,31
13,0,12,3.0,151.0,12,3.58,9,22,2,41.95502,-87.65266,83
11,0,10,3.0,119.0,3,4.0,9,0,32,41.89194,-87.65665,91
11,0,6,2.0,248.0,24,4.71,73,27,2,41.85524,-87.62332,58
11,0,5,2.0,124.0,49,4.8,1,13,2,41.78051920525724,-87.71074609364013,18
5,0,10,4.0,331.0,21,4.76,1,15,1,41.89071846798852,-87.67171960418528,91
11,0,4,2.0,216.0,19,4.95,1,17,2,41.81354,-87.60016,44
11,0,4,2.0,142.0,0,4.739273018648019,645,0,32,41.937821,-87.6508314,45
11,0,4,2.0,165.0,35,4.4,1,11,4,41.84478,-87.61584,21
11,0,5,2.0,80.0,8,5.0,1,0,32,41.85761,-87.68161,52
14,0,2,1.0,175.0,4,5.0,1,11,1,41.96393,-87.68171,47
29,2,1,2.0811539071168172,31.0,5,4.8,3,12,2,41.800248087478366,-87.63238974080136,28
11,0,8,3.0,307.0,47,4.81,41,16,2,41.85436,-87.62487,58
11,0,4,2.0,164.0,7,5.0,2,26,2,41.96671,-87.72085,0
11,0,6,3.0,190.0,26,4.12,57,17,2,41.85393,-87.66001,52
3,0,8,3.0,267.0,14,4.5,2,17,30,41.78546,-87.61701,85
3,0,6,2.0,119.0,13,4.77,1,13,2,41.9355312586997,-87.71629009296653,8
7,0,8,4.0,243.0,7,4.57,2,19,2,41.71981,-87.6602,84
11,0,4,2.0,84.0,45,4.73,9,15,1,41.96665,-87.68173,47
25,2,1,2.0811539071168172,24.0,2,5.0,4,0,32,41.7892,-87.66321,27
11,0,2,1.0,204.0,1,5.0,645,0,32,41.8860812,-87.63422229999998,51
11,0,2,1.0,113.0,0,4.739273018648019,645,0,32,41.8772287,-87.6290111,51
7,0,2,1.0,460.0,5,5.0,1,30,1,41.93277,-87.66185,45
11,0,2,1.0,87.0,8,4.38,5,24,3,41.73268,-87.58369,16
3,0,4,2.0811539071168172,281.0,78,4.96,1,8,2,41.870133978662686,-87.66136668465576,48
11,0,6,3.0,293.0,14,4.5,1,26,1,41.7920874,-87.6326753,27
18,2,2,2.0811539071168172,50.0,12,4.92,2,6,2,41.71526,-87.67125,10
46,3,4,2.0811539071168172,39.0,1,4.0,22,11,32,41.76064,-87.58035,79
46,3,3,2.0811539071168172,39.0,1,5.0,22,29,3,41.75867,-87.5798,79
11,0,1,1.0,98.0,0,4.739273018648019,1,29,360,41.879888832532025,-87.62626894688736,51
25,2,3,2.0811539071168172,92.0,11,4.55,4,22,1,41.89084,-87.71884,40
36,2,2,1.0,256.0,35,4.66,17,19,1,41.88566,-87.62969,51
29,2,1,2.0811539071168172,131.0,1,5.0,1,0,32,41.816085,-87.64098179999999,59
25,2,3,2.0811539071168172,52.0,6,4.0,34,24,1,41.87747,-87.68525,82
25,2,3,2.0811539071168172,60.0,12,4.5,34,18,1,41.88001,-87.69531,31
11,0,2,1.0,82.0,21,4.62,19,20,1,41.93138,-87.66335,46
11,0,5,2.0,90.0,27,4.59,19,8,2,41.94017,-87.70078,8
11,0,4,2.0,72.0,6,4.33,19,30,32,41.939492455807645,-87.78602957725525,22
12,0,4,2.0,160.0,22,4.68,1,0,32,41.908321,-87.72002789999999,40
5,0,6,2.0,237.0,5,3.8,1,18,4,41.9053045,-87.6820166,92
11,0,6,3.0,161.0,18,4.83,1,12,2,41.94185,-87.71603,8
11,0,6,3.0,144.0,9,4.89,1,20,2,41.93702,-87.73187,8
38,2,4,2.0811539071168172,219.0,75,4.35,39,19,2,41.89322,-87.63176,70
7,0,10,2.0,175.0,7,5.0,1,0,32,41.9225,-87.70674,50
11,0,14,3.0,678.0,24,4.79,2,30,3,41.89472,-87.66145,91
11,0,4,2.0,211.0,0,4.739273018648019,4,30,32,41.75292,-87.65494,5
3,0,7,3.0,204.0,36,4.94,2,17,2,41.93249340432411,-87.66939194916884,45
7,0,7,5.0,145.0,7,4.86,1,29,2,41.70467,-87.61669,73
20,2,4,2.0811539071168172,81.0,5,5.0,1,8,1,42.00522,-87.66517,72
11,0,6,2.0,145.0,44,4.98,1,19,2,41.9549751,-87.7156646,42
3,0,2,1.0,150.0,1,1.0,1,30,32,41.8724306,-87.6332523,51
7,0,5,3.0,310.0,8,4.88,1,23,2,41.9948517,-87.6611628,25
11,0,2,1.0,99.0,34,4.85,15,21,3,41.95148,-87.66424,45
11,0,6,2.0,144.0,28,5.0,1,13,1,41.84186,-87.66377,12
11,0,2,2.0811539071168172,77.0,39,4.97,7,20,1,41.96546,-87.65747,83
3,0,6,3.0,83.0,5,4.6,1,0,32,41.79219,-87.73666,86
11,0,6,2.0,241.0,17,4.71,73,28,2,41.85583,-87.62371,58
11,0,8,3.0,206.0,24,4.88,1,15,3,41.93966,-87.66339,45
3,0,4,2.0,238.0,44,4.93,2,14,2,41.91875,-87.67833,14
32,2,2,2.0811539071168172,90.0,13,4.62,5,28,2,41.87148,-87.72806,31
7,0,8,4.0,670.0,7,5.0,1,22,2,41.8593,-87.64847,52
25,2,4,2.0811539071168172,94.0,0,4.739273018648019,6,30,32,41.9265729,-87.6513112,76
5,0,4,1.0,159.0,70,4.81,2,4,2,41.954628,-87.729225,42
3,0,6,3.0,288.0,11,5.0,15,27,7,41.96782,-87.7129,0
7,0,12,4.0,606.0,33,5.0,1,18,2,41.79489,-87.7934,32
3,0,4,2.0,300.0,6,5.0,1,0,32,41.98051,-87.66402,1
11,0,10,5.0,321.0,34,4.85,3,19,3,41.93107,-87.70208,50
7,0,6,2.0,299.0,57,4.84,16,11,2,41.91236,-87.65158,46
11,0,5,3.0,90.0,4,5.0,1,9,32,41.7728838,-87.7247739,87
11,0,2,1.0,113.0,1,5.0,645,4,32,41.87710939999999,-87.6338518,51
25,2,2,2.0811539071168172,75.0,4,5.0,2,0,32,41.8534316,-87.71461579999999,61
11,0,5,3.0,308.0,51,4.94,3,15,2,41.9096274,-87.6850205,92
3,0,4,2.0,283.0,13,5.0,1,7,3,41.93184,-87.68984,50
25,2,2,2.0811539071168172,35.0,1,5.0,2,0,32,41.954472,-87.7580043,67
7,0,12,4.0,352.0,34,4.97,19,15,2,41.95958,-87.71548,42
7,0,12,3.0,349.0,49,4.88,1,18,2,41.96320316781721,-87.69594130422972,0
11,0,4,2.0,154.0,34,5.0,1,5,1,41.93102,-87.7163,50
11,0,6,3.0,241.0,5,5.0,2,16,1,41.9253312,-87.724063,50
11,0,4,2.0,263.0,0,4.739273018648019,645,11,32,41.8670646,-87.6231114,58
25,2,2,2.0811539071168172,52.0,2,5.0,2,0,32,41.93742,-87.74031,39
3,0,5,2.0,176.0,3,4.0,1,0,32,41.90847,-87.6928,40
11,0,3,1.0,161.0,1,5.0,1,12,32,41.9720541,-87.7003617,47
7,0,11,4.0,463.0,41,5.0,3,23,2,41.82616,-87.60244,65
11,0,4,1.0,111.0,63,4.78,1,17,2,41.869819483360025,-87.6618342474103,48
25,2,4,2.0811539071168172,100.0,18,5.0,1,1,1,41.7644407,-87.5904564,79
32,2,3,2.0811539071168172,102.0,5,5.0,6,28,2,41.83885,-87.6405,12
11,0,4,2.0,257.0,28,4.61,41,26,2,41.90064,-87.62446,53
11,0,2,1.0,77.0,34,4.74,10,8,1,41.9667,-87.66825,83
11,0,4,2.0,82.0,35,4.71,8,27,1,42.01804,-87.68525,90
11,0,2,1.0,80.0,50,4.82,10,10,1,41.97964,-87.67117,1
11,0,2,2.0811539071168172,66.0,39,4.82,10,14,1,41.96267,-87.66871,83
11,0,2,2.0811539071168172,68.0,54,4.81,10,6,1,41.98177,-87.65752,25
3,0,4,1.0,113.0,30,4.9,1,5,2,41.96588,-87.71667,0
11,0,4,2.0,82.0,23,4.78,8,26,1,42.01174,-87.66663,72
11,0,4,2.0,82.0,21,4.62,8,25,1,42.01175,-87.66612,72
11,0,4,2.0,105.0,33,4.7,5,23,32,41.69264,-87.67234,56
25,2,4,2.0811539071168172,80.0,0,4.739273018648019,6,30,32,41.92556,-87.65245,76
7,0,4,2.0,145.0,20,5.0,1,18,2,41.951648,-87.7118929,42
11,0,6,2.0,102.0,41,4.9,5,26,32,41.6907,-87.67227,56
11,0,2,1.0,108.0,24,4.13,15,15,2,41.79544,-87.58997,41
29,2,1,2.0811539071168172,44.0,0,4.739273018648019,20,3,32,41.78208836729023,-87.60726398666796,93
20,2,2,2.0811539071168172,82.0,36,4.86,2,10,1,41.9147,-87.68919,50
3,0,8,3.0,183.0,31,4.74,1,20,3,41.8182195,-87.6155139,34
11,0,4,1.0,212.0,17,4.82,4,25,2,41.8568053,-87.6542707,52
3,0,4,1.0,225.0,0,4.739273018648019,1,30,180,41.88981,-87.63913,70
11,0,2,2.0811539071168172,100.0,0,4.739273018648019,645,0,32,41.94517299999999,-87.641759,45
3,0,4,1.0,250.0,5,5.0,1,2,3,41.93344,-87.70734,8
25,2,2,2.0811539071168172,47.0,0,4.739273018648019,3,12,32,41.78177,-87.72412,87
3,0,4,2.0,271.0,8,5.0,1,0,30,41.924210066741445,-87.68146443679723,14
25,2,1,2.0811539071168172,92.0,7,3.86,4,22,1,41.89073,-87.72045,40
12,0,5,2.0,148.0,18,4.89,1,26,2,41.7445,-87.61156,17
11,0,8,3.0,343.0,19,5.0,73,30,2,41.85517,-87.62513,58
11,0,2,2.0811539071168172,113.0,0,4.739273018648019,645,0,32,41.8982901,-87.6286962,74
11,0,6,3.0,181.0,1,5.0,645,0,32,41.9383437,-87.6512676,45
11,0,2,2.0811539071168172,69.0,75,4.87,9,22,1,41.96065,-87.65278,83
11,0,2,2.0811539071168172,61.0,29,4.9,10,28,1,41.95892,-87.75501,67
3,0,4,2.0,198.0,12,5.0,1,25,2,41.75354919999999,-87.5819286,79
11,0,4,1.0,85.0,2,4.5,7,6,32,41.81705,-87.61814,34
3,0,10,3.0,243.0,24,4.63,19,22,2,41.9446072,-87.6601745,45
11,0,8,3.0,307.0,23,4.57,41,22,2,41.85602,-87.62698,58
11,0,5,2.0,90.0,25,4.52,19,18,1,41.94043,-87.70081,8
29,2,2,2.0811539071168172,39.0,0,4.739273018648019,15,11,1,42.0165228,-87.6877932,90
11,0,6,3.0,498.0,28,4.93,7,14,2,41.854115188894,-87.62279435992241,58
11,0,2,1.0,140.0,0,4.739273018648019,645,0,32,41.94517299999999,-87.641759,45
29,2,1,1.0,65.0,2,5.0,3,0,32,41.94386,-87.76362,67
20,2,2,1.0,85.0,0,4.739273018648019,9,12,32,41.98455,-87.67297,25
29,2,1,2.0811539071168172,50.0,3,5.0,2,8,32,41.94083,-87.70553,8
29,2,1,2.0811539071168172,50.0,5,5.0,2,6,32,41.94011544924905,-87.7049370110035,8
11,0,2,1.0,195.0,0,4.739273018648019,645,0,32,41.8860812,-87.63422229999998,51
13,0,5,3.0,402.0,0,4.739273018648019,1,30,32,41.91211,-87.63338,66
11,0,6,3.0,133.0,45,4.78,1,13,2,41.78403,-87.6137,93
11,0,4,1.0,160.0,14,5.0,1,10,2,41.92341929041935,-87.68812857892556,50
11,0,5,3.0,71.0,3,5.0,1,12,32,41.74894,-87.61656,17
11,0,4,2.0,86.0,94,4.86,8,14,1,41.88261,-87.66878,82
11,0,6,3.0,303.0,31,4.68,41,15,2,41.85613,-87.6258,58
29,2,2,2.0811539071168172,43.0,3,4.67,1,0,2,41.96725,-87.66579,83
32,2,3,2.0811539071168172,102.0,3,5.0,6,16,2,41.83813,-87.64127,12
11,0,8,4.0,94.0,17,4.76,8,22,1,41.9061,-87.6633,91
11,0,3,2.0,81.0,52,4.87,9,21,2,41.96204,-87.70767,0
11,0,4,2.0,84.0,43,4.79,9,14,1,41.9426,-87.64445,45
3,0,8,4.0,300.0,4,5.0,6,0,1,41.93192,-87.64924,76
11,0,2,1.0,77.0,27,4.74,9,29,1,41.93842,-87.6701,45
11,0,9,3.0,99.0,33,4.85,7,11,2,41.9229707,-87.7257884,50
11,0,2,2.0811539071168172,74.0,45,4.82,7,26,1,41.96473,-87.65749,83
11,0,2,2.0811539071168172,77.0,41,4.9,7,20,1,41.96519,-87.65958,83
11,0,2,1.0,75.0,35,4.91,9,24,1,41.93897,-87.67053,45
11,0,4,2.0,150.0,0,4.739273018648019,645,17,32,41.9383437,-87.6512676,45
11,0,5,3.0,142.0,36,4.72,1,15,2,41.92062,-87.71689,50
3,0,5,2.0,275.0,29,5.0,1,21,2,41.8238,-87.62101,21
11,0,2,1.0,77.0,38,4.87,10,18,1,42.00825,-87.66659,72
11,0,2,1.0,69.0,3,5.0,2,0,32,41.90718,-87.66758,91
11,0,6,3.0,85.0,13,4.77,10,22,2,42.00911,-87.66635,72
20,2,3,1.0,104.0,24,5.0,1,12,2,41.96134300000001,-87.656666,83
11,0,4,2.0,82.0,23,4.78,10,20,2,42.00824,-87.66838,72
11,0,6,3.0,167.0,0,4.739273018648019,645,0,32,41.939093,-87.65751569999999,45
3,0,2,2.0811539071168172,109.0,0,4.739273018648019,25,26,32,41.87024,-87.62453,51
11,0,8,3.0,203.0,52,4.73,4,17,2,41.90721,-87.69453,40
11,0,2,2.0811539071168172,60.0,64,4.83,16,3,1,41.96874,-87.65931,83
11,0,6,2.0,194.0,56,4.95,1,12,2,41.94104,-87.67429,60
11,0,6,3.0,303.0,30,4.67,41,19,2,41.85411,-87.62557,58
3,0,6,2.0,105.0,52,4.85,18,11,2,41.8582967,-87.64751509999999,52
3,0,8,3.0,441.0,36,5.0,1,18,2,41.89575680282838,-87.63423068241067,70
11,0,2,1.0,60.0,69,4.87,16,1,1,41.96668,-87.65913,83
11,0,2,1.0,60.0,61,4.92,16,2,1,41.96749,-87.66119,83
11,0,2,2.0811539071168172,60.0,29,4.72,9,24,1,41.96075,-87.75327,67
7,0,7,3.0,112.0,1,5.0,2,30,32,41.8458,-87.64369,12
11,0,2,1.0,141.0,0,4.739273018648019,645,0,32,41.876299,-87.6537208,88
11,0,2,2.0811539071168172,129.0,0,4.739273018648019,645,0,32,41.890516,-87.635955,70
11,0,7,3.0,505.0,17,4.71,9,25,3,41.89219,-87.61729,80
11,0,9,2.0,126.0,38,4.82,1,17,2,41.94525,-87.75114,67
3,0,8,4.0,300.0,0,4.739273018648019,1,0,2,41.8121,-87.6118,34
11,0,2,1.0,135.0,7,4.57,3,25,1,41.98745,-87.65637,25
11,0,8,3.0,395.0,28,4.71,5,20,3,41.89235,-87.61754,80
20,2,2,2.0811539071168172,64.0,41,4.78,1,11,1,41.93483,-87.64543,45
11,0,2,2.0811539071168172,107.0,0,4.739273018648019,645,0,32,41.8811213,-87.63199550000002,51
11,0,4,2.0,220.0,22,5.0,1,12,3,41.89449,-87.65755,91
3,0,4,2.0,118.0,0,4.739273018648019,1,11,32,41.77725461294223,-87.60947585105896,93
9,0,3,1.0,201.0,0,4.739273018648019,1,30,32,41.86677,-87.62509,58
11,0,2,1.0,60.0,27,4.7,8,11,1,41.9431,-87.67072,45
11,0,2,1.0,60.0,44,4.8,8,22,1,41.94062,-87.6702,45
11,0,2,1.0,79.0,42,4.86,8,23,1,41.94077,-87.67066,45
11,0,4,2.0,146.0,16,4.5,1,2,2,41.85376,-87.70286,49
11,0,2,1.0,79.0,22,4.64,8,19,1,41.93998,-87.6686,45
11,0,4,2.0,88.0,45,4.78,8,14,1,41.93603,-87.65396,45
11,0,2,2.0811539071168172,78.0,61,4.79,8,24,1,41.93623,-87.64444,45
11,0,2,1.0,77.0,37,4.84,8,25,1,41.94032,-87.67024,45
11,0,2,2.0,150.0,2,5.0,1,0,40,41.89584,-87.69666,40
11,0,4,2.0,178.0,0,4.739273018648019,645,0,32,41.94517299999999,-87.641759,45
11,0,4,2.0,223.0,0,4.739273018648019,645,22,32,41.9404106,-87.64149839999999,45
11,0,2,2.0811539071168172,304.0,38,4.71,36,22,2,41.89482,-87.62995,70
11,0,6,2.0,409.0,4,4.0,36,9,2,41.89288,-87.63099,70
11,0,2,1.0,391.0,40,4.5,36,23,2,41.89275,-87.63095,70
11,0,4,2.0,510.0,15,4.6,36,22,2,41.89321,-87.6316,70
11,0,6,2.0,555.0,33,4.88,36,17,2,41.89432,-87.63122,70
11,0,6,2.0,495.0,6,5.0,36,13,2,41.89312,-87.6298,70
11,0,6,3.0,540.0,68,4.78,36,23,2,41.89435,-87.62933,70
11,0,2,1.0,148.0,0,4.739273018648019,645,0,32,41.8849796,-87.6611185,88
11,0,2,2.0811539071168172,158.0,51,4.59,57,8,2,41.89738,-87.62614,74
11,0,2,1.0,128.0,1,5.0,645,1,32,41.86350729999999,-87.62375089999999,58
11,0,6,3.0,311.0,30,4.83,1,0,2,41.94745,-87.67359,45
3,0,6,2.0,119.0,34,4.41,2,26,2,41.81361,-87.64306,59
11,0,4,1.0,230.0,15,4.47,1,28,1,41.83901,-87.6156,21
11,0,2,2.0811539071168172,69.0,45,4.91,8,11,1,41.96103,-87.65289,83
44,3,4,2.0811539071168172,32.0,6,4.5,1,5,32,41.7753629,-87.7500599,20
3,0,4,2.0,173.0,34,4.59,35,13,2,41.89904,-87.63853,70
11,0,2,1.0,102.0,41,5.0,1,11,1,41.904613,-87.66699369999999,91
3,0,2,1.0,128.0,40,4.9,1,12,2,41.90559,-87.67204,92
11,0,2,2.0811539071168172,155.0,23,4.61,1,0,1,42.00804,-87.66671,72
7,0,12,5.0,181.0,40,4.58,1,19,3,41.75602,-87.55706,79
3,0,2,2.0,133.0,4,4.75,19,30,32,41.8951123,-87.62663889999999,70
12,0,4,2.0,150.0,20,4.8,1,18,2,41.82755,-87.67338,54
11,0,8,3.0,565.0,12,4.67,8,15,2,41.88706,-87.61552,51
11,0,4,2.0,136.0,41,4.9,1,19,1,41.85351,-87.6832,52
11,0,5,3.0,201.0,3,5.0,1,0,32,41.78329,-87.61233,93
11,0,5,2.0,180.0,35,4.8,5,0,1,41.85607,-87.65539,52
11,0,2,2.0811539071168172,106.0,0,4.739273018648019,645,0,32,41.86350729999999,-87.62375089999999,58
11,0,2,1.0,115.0,0,4.739273018648019,645,0,32,41.87710939999999,-87.6338518,51
11,0,4,2.0,203.0,42,4.93,16,6,2,41.90834,-87.634,66
11,0,2,1.0,152.0,1,5.0,645,0,32,41.8670646,-87.6231114,58
3,0,4,2.0,114.0,15,4.73,2,13,1,41.87867584580328,-87.74796752346168,6
12,0,4,1.0,135.0,2,5.0,1,9,7,41.85264,-87.62445,58
11,0,2,2.0811539071168172,101.0,32,4.34,57,15,2,41.80388170565672,-87.58734724133777,44
11,0,2,1.0,201.0,20,4.8,1,8,2,41.84758173025686,-87.62509066329365,58
11,0,2,1.0,124.0,21,4.33,57,10,2,41.79833,-87.58394,41
11,0,12,5.0,375.0,64,4.95,2,8,2,41.96784,-87.70556,0
20,2,2,2.0811539071168172,111.0,8,5.0,4,15,2,41.86516,-87.65575,48
12,0,2,1.0,150.0,2,5.0,51,30,32,41.89642,-87.63368,70
3,0,2,2.0811539071168172,96.0,0,4.739273018648019,1,30,32,41.89586,-87.62276,80
23,2,2,2.0811539071168172,49.0,0,4.739273018648019,3,0,32,41.92362,-87.68278,14
11,0,2,2.0811539071168172,122.0,29,4.83,3,10,2,41.9117,-87.70705,40
11,0,4,2.0,344.0,14,5.0,2,0,2,41.89227,-87.6213,80
13,0,12,4.0,568.0,51,4.94,2,4,2,41.90963,-87.64044,66
11,0,4,1.0,73.0,3,5.0,10,0,32,41.8474879,-87.68275299999999,52
5,0,5,2.0,200.0,23,4.96,1,14,1,41.83129,-87.67288,54
11,0,2,1.0,129.0,1,5.0,2,29,32,41.900179,-87.68227519999999,81
11,0,2,1.0,225.0,2,5.0,22,30,32,41.9551526,-87.6694809,45
7,0,4,2.0,529.0,0,4.739273018648019,1,30,3,41.71131169230799,-87.61360512810602,73
3,0,4,2.0,129.0,18,4.83,2,4,3,41.97306984062685,-87.70668529103399,0
11,0,6,3.0,88.0,23,4.96,8,20,1,42.00921,-87.66623,72
11,0,4,2.0,80.0,23,4.78,8,29,1,42.01627,-87.6928,90
11,0,2,1.0,77.0,24,4.88,9,23,1,42.0185,-87.68515,90
3,0,4,2.0,94.0,8,4.63,1,6,2,41.8483254,-87.6793576,52
48,0,2,1.0,109.0,5,5.0,1,30,32,41.71349808723894,-87.6631549650818,10
7,0,8,4.0,536.0,18,5.0,3,17,2,41.93028,-87.6994,50
11,0,8,2.0,215.0,34,4.82,4,6,2,41.85341,-87.66955,52
44,3,1,2.0811539071168172,28.0,5,4.2,23,16,2,41.73004,-87.57697,16
11,0,2,1.0,101.0,31,4.9,1,4,2,41.91013,-87.69236,40
11,0,4,2.0,83.0,22,4.91,9,23,1,42.00635,-87.66612,72
41,3,2,2.0811539071168172,31.0,3,3.67,1,18,3,41.812349132980685,-87.69088353377285,13
7,0,14,6.0,305.0,10,4.7,14,26,32,41.87953,-87.682,82
7,0,14,5.0,1943.0,16,5.0,2,23,2,41.90292,-87.62801,33
7,0,10,4.0,425.0,0,4.739273018648019,1,26,3,41.85764,-87.64465,52
7,0,12,5.0,3000.0,10,5.0,1,28,2,41.92252,-87.64536,46
11,0,2,1.0,333.0,64,4.5,6,30,1,41.87238,-87.62366,36
11,0,6,2.0,248.0,19,4.63,73,12,2,41.8556,-87.6234,58
9,0,16,4.0,800.0,34,4.94,5,15,2,41.8903205,-87.6507402,91
11,0,2,1.0,77.0,49,4.82,9,25,1,41.9442,-87.64452,45
11,0,3,2.0811539071168172,91.0,7,5.0,22,30,32,41.95590550000001,-87.65073149999999,83
29,2,1,2.0811539071168172,30.0,3,5.0,20,30,32,41.7487176,-87.5482481,77
11,0,4,2.0,132.0,31,4.84,2,16,2,41.966834,-87.668033,83
11,0,4,2.0,133.0,22,4.82,1,19,2,41.966834,-87.668033,83
3,0,6,3.0,250.0,0,4.739273018648019,74,30,180,41.90312,-87.68846,92
11,0,5,2.0,365.0,9,4.89,3,30,1,41.87481229999999,-87.68987849999999,48
7,0,4,2.0,96.0,74,4.95,10,8,1,41.83700611545236,-87.6506780011524,12
3,0,7,3.0,205.0,38,4.95,1,3,2,41.90415,-87.68843,92
11,0,6,3.0,205.0,34,4.74,1,8,1,41.9887141,-87.66113779999999,25
13,0,6,2.0,144.0,34,4.97,1,10,2,41.93291,-87.7927,55
11,0,4,1.0,54.0,64,4.64,18,6,2,41.99905,-87.70738,90
11,0,2,1.0,255.0,0,4.739273018648019,8,0,32,41.881,-87.6477,37
11,0,2,1.0,153.0,0,4.739273018648019,645,0,32,41.86350729999999,-87.62375089999999,58
11,0,4,2.0,153.0,0,4.739273018648019,645,30,32,41.8717596,-87.630999,51
11,0,6,3.0,285.0,18,4.67,41,29,2,41.85461,-87.62779,58
11,0,6,3.0,272.0,19,4.84,41,26,2,41.85592,-87.6257,58
11,0,6,2.0,123.0,21,4.95,1,12,2,41.9468773,-87.7046759,42
3,0,4,2.0,103.0,13,4.54,1,20,1,41.9614919,-87.7269172,0
3,0,5,3.0,411.0,0,4.739273018648019,6,30,275,41.9419,-87.72957,42
3,0,3,2.0,291.0,0,4.739273018648019,6,27,275,41.94207,-87.72964,42
11,0,6,3.0,165.0,43,4.79,1,14,1,41.8371533,-87.66662339999999,54
11,0,2,1.0,124.0,1,5.0,645,0,32,41.8693843,-87.6660517,48
11,0,2,1.0,149.0,0,4.739273018648019,645,0,32,41.8850096,-87.6440271,88
11,0,2,2.0811539071168172,108.0,0,4.739273018648019,645,0,32,41.876299,-87.6537208,88
11,0,2,1.0,146.0,0,4.739273018648019,645,10,32,41.8763,-87.65371999999999,88
11,0,6,2.0,258.0,30,4.73,6,22,3,41.892,-87.61758,80
44,3,1,2.0811539071168172,43.0,2,5.0,6,30,32,41.92657,-87.65131,76
11,0,7,2.0,220.0,38,4.84,16,8,2,41.91026,-87.63333,66
3,0,2,1.0,158.0,42,4.98,2,8,30,41.919033,-87.68082419999999,14
3,0,6,2.0,105.0,17,4.88,19,13,3,41.92275,-87.70917,50
7,0,8,3.0,230.0,34,4.82,3,16,1,41.89611,-87.67524,24
11,0,5,2.0,418.0,18,4.94,50,10,2,41.88219,-87.63096,51
11,0,5,2.0,518.0,13,4.92,50,26,32,41.88211,-87.63132,51
11,0,10,4.0,273.0,35,4.94,1,22,2,41.85173,-87.7203,61
11,0,6,3.0,216.0,1,5.0,645,0,32,41.9304689,-87.6467995,46
11,0,2,1.0,109.0,22,4.0,15,11,2,41.80122,-87.59087,41
29,2,2,2.0811539071168172,34.0,4,2.5,5,2,5,41.82354555688352,-87.69484723696496,13
11,0,2,2.0811539071168172,100.0,21,4.67,15,10,2,41.80067,-87.59261,41
11,0,6,2.0,270.0,40,4.85,16,10,2,41.90832,-87.63417,66
11,0,2,2.0811539071168172,96.0,35,4.29,15,12,2,41.79522,-87.59425,41
11,0,2,1.0,140.0,0,4.739273018648019,645,0,32,41.99372159999999,-87.6600059,25
7,0,4,2.0,164.0,1,5.0,2,23,3,41.9404298,-87.7817712,22
11,0,4,2.0,198.0,2,5.0,2,12,32,41.95314,-87.70595,42
11,0,6,3.0,89.0,24,4.83,10,19,1,41.9995,-87.6669,72
3,0,3,2.0811539071168172,255.0,4,3.0,2,25,1,41.9075656,-87.6264635,33
3,0,15,2.0,213.0,1,1.0,22,28,32,41.8549,-87.65265,52
7,0,12,5.0,335.0,0,4.739273018648019,11,30,32,41.74814,-87.61461,17
7,0,10,5.0,549.0,0,4.739273018648019,11,30,32,41.97666,-87.80252,63
7,0,16,3.0,294.0,5,3.6,22,30,32,41.77486,-87.60753,93
7,0,10,4.0,549.0,0,4.739273018648019,11,30,32,41.78072,-87.78093,20
11,0,12,4.0,685.0,17,4.94,16,8,2,41.91047,-87.63324,66
11,0,8,3.0,404.0,27,4.85,1,18,2,41.89106,-87.65138,91
25,2,2,2.0811539071168172,40.0,2,5.0,3,0,32,41.78333,-87.72434,87
